acct_no,equip_status,count_of_latecharge,core_programming,all_star,payment_method,line_of_business,commitment,core_international,tenure,credit_score,trds_mop_equal_2_or_gt_num,tot_amt_now_past_due_amt,bill1,bill2,bill3,bill4,bill5,curr_bal,dish_restart_flag,no_of_receivers,total_devices,total_equip_charge_amt
8255030338094966,RESTARTED,5,AT 120,1_Star,Standard Billing,Video Only,0, NA,3409,685,                 .37,              305.43,563.56,295.72,295.72,227.33,234.31,NULL,NULL,2.0,2,400.0
8255030338105630,RESTARTED,5,AT 200,1_Star,Standard Billing,Video Only,0, NA,3647,0,                 .41,                 .00,246.69,246.69,246.69,246.69,246.69,329.68,NULL,1.0,1,100.0
8255030338148382,RESTARTED,5,AT 200,4_Star,Standard Billing,Video Only,0, NA,1977,635,                 .60,                1.79,191.3,191.3,191.3,191.3,191.3,85.46,NULL,1.0,1,100.0
8255030338170154,RESTARTED,1,AT 120,1_Star,Standard Billing,Video Only,0, NA,963,565,                 .39,                5.16,685.69,685.69,685.69,685.69,685.69,249.42,NULL,2.0,2,500.0
8255030338182365,RESTARTED,3,AT 120,1_Star,Standard Billing,Video Only,0, NA,807,595,                 .88,                 .00,0.0,0.0,0.0,0.0,0.0,215.3,NULL,1.0,1,200.0
8255030338189451,RESTARTED,0,UNKNOWN,5_Star,Standard Billing,Video Only,0, NA,3881,675,                 .62,                2.50,80.94,80.94,88.03,70.94,70.94,0.0,NULL,2.0,1,300.0
8255030338210737,RESTARTED,2,AT 120,1_Star,Standard Billing,Video Only,0, NA,409,685,                 .43,                 .00,416.75,416.75,416.75,416.75,416.75,257.86,NULL,2.0,2,500.0
8255030338216015,RESTARTED,6,AT 250,5_Star,Standard Billing,Video Only,0, NA,4798,0,                1.80,                 .00,375.35,254.28,254.28,248.99,243.7,NULL,NULL,2.0,2,600.0
8255030338252473,RESTARTED,3,AT 200,1_Star,Standard Billing,Video Only,0, NA,2887,665,                 .40,                 .00,217.36,105.18,219.36,214.36,209.36,177.7,NULL,1.0,2,600.0
8255030338260500,RESTARTED,1,OTHER PROGRAMMING,1_Star,Standard Billing,Video Only,0, NA,946,575,                 .53,              223.49,98.28,98.28,98.28,98.28,98.28,82.8,NULL,2.0,1,200.0
8255030338271390,RESTARTED,1,AT 200,1_Star,Standard Billing,Video Only,0, NA,805,685,                 .35,               75.77,242.13,242.13,242.13,242.13,242.13,287.34,NULL,1.0,1,300.0
8255030338285093,RESTARTED,2,AT 250,1_Star,Standard Billing,Video Only,0, NA,676,685,                 .22,                 .00,135.57,135.57,135.57,135.57,135.57,199.34,NULL,1.0,1,400.0
8255030338305560,RESTARTED,5,Dish America,4_Star,Standard Billing,Video Only,0, NA,2943,625,                 .31,                 .00,246.84,246.84,256.23,182.37,151.43,178.74,NULL,3.0,2,300.0
8255030338341680,RESTARTED,0,AT 120,4_Star,Standard Billing,Video Only,0, NA,3963,645,                 .70,              314.36,239.32,239.32,246.73,233.03,224.31,5.8,NULL,1.0,1,300.0
8255030338351358,RESTARTED,1,AT 250,5_Star,Standard Billing,Video Only,0, NA,3304,725,                 .70,                 .00,101.94,94.94,99.93,94.94,89.94,0.0,NULL,1.0,1,100.0
8255030338357868,RESTARTED,9,AT 200,4_Star,Standard Billing,Video Only,0, NA,2216,605,                 .52,                 .00,281.86,267.88,214.11,160.17,124.87,0.0,NULL,1.0,3,700.0
8255030338364344,RESTARTED,2,AT 200,5_Star,Standard Billing,Video Only,0, NA,2417,685,                 .84,                9.09,217.88,217.88,217.88,212.88,207.88,186.74,NULL,1.0,1,300.0
8255030338367305,RESTARTED,1,UNKNOWN,5_Star,Standard Billing,Video Only,0, NA,7520,0,                1.78,                 .00,114.46,142.46,149.45,142.46,143.45,0.0,NULL,3.0,1,300.0
8255030338375860,RESTARTED,0,AT 200,3_Star,Standard Billing,Video Only,0, NA,1914,565,                1.59,              122.66,179.32,179.32,230.75,220.75,104.38,NULL,NULL,1.0,1,200.0
8255030338418447,RESTARTED,2,AT 200,1_Star,Standard Billing,Video Only,0, NA,350,545,                 .44,                1.48,668.44,668.44,668.44,668.44,668.44,318.04,NULL,1.0,1,200.0
8255030338446992,RESTARTED,4,OTHER PROGRAMMING,1_Star,Standard Billing,Video Only,0, NA,1301,665,                 .56,              288.21,0.0,0.0,0.0,0.0,0.0,87.53,NULL,1.0,1,300.0
8255030338463476,RESTARTED,0,AT 120,5_Star,EFT,Video Only,0, NA,1458,685,                 .18,               60.73,-32.05,-37.49,-42.93,-48.37,-53.81,0.0,NULL,1.0,1,300.0
8255030338467246,RESTARTED,1,AT 200,1_Star,Standard Billing,Video Only,0, NA,367,575,                1.90,              313.40,722.76,722.76,722.76,722.76,722.76,501.56,NULL,1.0,1,300.0
8255030338481890,RESTARTED,4,AT 200,4_Star,Standard Billing,Video Only,0, CORE INTERNATIONAL,1856,625,                 .36,               56.10,115.17,115.17,115.17,232.34,110.17,471.2,NULL,2.0,2,500.0
8255030338485461,RESTARTED,4,AT 200,1_Star,Standard Billing,Video Only,0, NA,1015,615,                 .53,              160.79,103.47,103.47,103.47,103.47,103.47,188.23,NULL,1.0,2,400.0
8255030338491089,RESTARTED,2,Welcome Pack,1_Star,Standard Billing,Video Only,0, NA,291,585,                 .64,              251.07,370.85,370.85,370.85,370.85,370.85,73.29,NULL,1.0,1,200.0
8255030338492277,RESTARTED,1,AT 120,1_Star,Standard Billing,Video Only,0, NA,2071,545,                 .65,                3.87,430.78,430.78,430.78,430.78,162.94,212.33,NULL,1.0,1,300.0
8255030338510862,RESTARTED,2,AT 250,5_Star,Standard Billing,Video Only,0, NA,2481,645,                 .30,                 .00,307.64,150.32,293.66,143.33,290.66,217.96,NULL,4.0,12,2100.0
8255030338511043,RESTARTED,2,Dish America,1_Star,Standard Billing,Video Only,0, NA,783,655,                 .27,                 .00,0.0,0.0,0.0,0.0,0.0,-1.85,NULL,1.0,1,300.0
8255030338543848,RESTARTED,4,Welcome Pack,1_Star,Standard Billing,Video Only,1, NA,1522,695,                 .14,                6.24,211.81,211.81,211.81,211.81,211.81,231.59,NULL,2.0,2,400.0
8255030338569637,RESTARTED,1,AT 120+,1_Star,Standard Billing,Video Only,0, NA,2639,715,                 .73,                 .80,90.86,90.86,90.86,90.86,85.86,178.66,NULL,2.0,2,400.0
8255030338581160,RESTARTED,2,AT 200,4_Star,Standard Billing,Video Only,1, NA,2571,625,                 .49,              230.63,263.24,265.86,263.24,258.24,253.24,246.69,NULL,2.0,6,1200.0
8255030338598792,RESTARTED,4,AT 120,3_Star,Standard Billing,Video Only,0, NA,2350,665,                 .91,                 .00,0.0,0.0,0.0,0.0,0.0,-1.09,NULL,1.0,1,100.0
8255030338612312,RESTARTED,0,AT 200,1_Star,Standard Billing,Video Only,0, NA,1175,625,                1.25,               66.50,126.58,126.58,126.58,126.58,126.58,126.58,NULL,1.0,1,200.0
8255030338683990,RESTARTED,6,AT 120,1_Star,Standard Billing,Video Only,0, NA,2197,595,                 .80,               94.99,80.45,80.45,80.45,80.45,80.45,150.82,NULL,2.0,1,100.0
8255030338689906,RESTARTED,4,OTHER PROGRAMMING,1_Star,Standard Billing,Video Only,0, NA,1588,605,                 .56,               55.56,0.0,0.0,0.0,0.0,0.0,222.94,NULL,2.0,2,500.0
8255030338700992,RESTARTED,3,AT 200,1_Star,Standard Billing,Video Only,0, NA,3795,575,                 .68,               22.82,172.94,172.94,172.94,172.94,172.94,172.94,NULL,2.0,2,200.0
8255030338717376,RESTARTED,6,AT 200,1_Star,Standard Billing,Video Only,0, NA,1640,715,                 .48,             1983.06,254.1,123.05,123.05,100.27,177.6,244.59,NULL,3.0,15,3000.0
8255030338719422,RESTARTED,3,AT 250,5_Star,Standard Billing,Video Only,0, NA,2657,655,                1.32,              158.77,227.08,227.08,227.08,222.08,217.08,99.91,NULL,1.0,2,600.0
8255030338742523,RESTARTED,3,AT 200,1_Star,Standard Billing,Video Only,0, NA,436,555,                 .85,              239.99,718.13,718.13,718.13,718.13,718.13,202.94,NULL,2.0,1,300.0
8255030338764402,RESTARTED,0,Welcome Pack,3_Star,EFT,Video Only,0, NA,3278,0,                 .66,               47.77,36.78,36.78,36.78,36.78,36.78,95.8,NULL,2.0,1,300.0
8255030338776745,RESTARTED,1,AT 250,1_Star,Standard Billing,Video Only,0, NA,685,595,                2.62,               13.62,866.81,866.81,866.81,866.81,866.81,235.29,NULL,4.0,4,700.0
8255030338780259,RESTARTED,2,AT 200,1_Star,Standard Billing,Video Only,0, CORE INTERNATIONAL,611,0,                 .58,               19.00,1156.74,1156.74,1156.74,1156.74,1156.74,264.78,NULL,4.0,4,700.0
8255030338802137,RESTARTED,5,AT 200,2_Star,Standard Billing,Video Only,0, NA,2666,755,                 .91,              460.74,329.56,275.56,275.56,270.56,265.56,242.63,NULL,5.0,2,500.0
8255030338821509,RESTARTED,3,AT 200,4_Star,Standard Billing,Video Only,0, NA,2526,645,                 .19,                 .00,0.0,0.0,0.0,0.0,0.0,0.0,NULL,1.0,1,300.0
8255030338826821,RESTARTED,11,OTHER PROGRAMMING,3_Star,Standard Billing,Video Only,0, NA,1658,635,                1.29,             1878.82,417.66,417.66,417.66,417.66,417.66,316.95,NULL,2.0,2,400.0
8255030338845953,RESTARTED,1,Welcome Pack,1_Star,Standard Billing,Video Only,0, NA,287,575,                 .58,              405.54,383.1,383.1,383.1,383.1,383.1,174.67,NULL,5.0,4,700.0
8255030338878699,RESTARTED,5,OTHER PROGRAMMING,1_Star,Standard Billing,Video Only,0, NA,1153,715,                1.10,                 .00,0.0,0.0,267.07,267.07,0.0,153.66,NULL,2.0,1,200.0
8255030338912795,RESTARTED,0,UNKNOWN,4_Star,Standard Billing,Video Only,0, NA,2401,645,                 .60,               57.27,248.7,248.7,280.24,275.24,197.41,0.0,NULL,2.0,2,500.0
8255030338923735,RESTARTED,2,AT 120,1_Star,Standard Billing,Video Only,0, NA,1516,695,                 .70,               17.71,0.0,0.0,0.0,0.0,0.0,232.73,NULL,2.0,4,800.0
8255030338934302,RESTARTED,1,OTHER PROGRAMMING,1_Star,Standard Billing,Video Only,0, NA,420,595,                 .40,                 .00,967.5,967.5,967.5,967.5,967.5,23.24,NULL,3.0,1,400.0
8255030338970439,RESTARTED,11,AT 200,1_Star,Standard Billing,Video Only,0, NA,1334,525,                 .83,                 .00,155.3,155.3,155.3,334.32,319.6,238.19,NULL,3.0,12,2800.0
8255030338977574,RESTARTED,3,Smart Pack,1_Star,Standard Billing,Video Only,0, NA,887,715,                 .95,               17.15,121.76,121.76,121.76,121.76,121.76,182.0,NULL,1.0,2,600.0
8255030338984877,RESTARTED,1,AT 200,4_Star,Standard Billing,Video Only,0, NA,1341,595,                1.01,               71.86,255.16,255.16,255.16,250.16,245.16,200.1,NULL,1.0,2,800.0
8255030338988563,RESTARTED,1,AT 200,1_Star,Standard Billing,Video Only,0, NA,402,595,                1.50,               47.44,891.85,891.85,891.85,891.85,891.85,244.1,NULL,2.0,2,500.0
8255030338989892,RESTARTED,5,AT 250,4_Star,Standard Billing,Video Only,0, NA,1467,535,                1.71,                 .00,334.28,334.28,334.28,355.12,365.12,380.17,NULL,2.0,16,3100.0
8255030339006498,RESTARTED,0,Welcome Pack,1_Star,Standard Billing,Video Only,0, NA,2255,655,                1.20,               26.60,85.4,85.4,85.4,85.4,85.4,20.8,NULL,2.0,2,200.0
8255030339018899,RESTARTED,4,AT 200,1_Star,Standard Billing,Video Only,0, NA,830,645,                1.83,                 .00,138.55,138.55,138.55,138.55,138.55,237.6,NULL,2.0,1,200.0
8255030339021380,RESTARTED,1,AT 200,1_Star,EFT,Video Only,0, NA,4142,725,                 .55,                 .00,0.0,0.0,0.0,0.0,0.0,-86.53,NULL,2.0,4,400.0
8255030339062970,RESTARTED,2,AT 200,1_Star,Standard Billing,Video Only,0, NA,650,565,                 .82,              101.87,780.93,780.93,780.93,780.93,780.93,482.74,NULL,3.0,2,500.0
8255030339064463,RESTARTED,2,AT 200,5_Star,Standard Billing,Video Only,0, NA,3879,615,                 .50,             1243.74,348.06,288.07,289.18,304.18,287.79,454.76,NULL,2.0,4,1200.0
8255030339090625,RESTARTED,3,AT 120,1_Star,Standard Billing,Video Only,0, NA,3351,695,                 .43,               44.91,159.91,159.91,159.91,159.91,159.91,158.66,NULL,1.0,1,100.0
8255030339096499,RESTARTED,3,AT 200,1_Star,Standard Billing,Video Only,0, NA,1431,555,                 .58,               61.28,0.0,0.0,0.0,0.0,0.0,305.66,NULL,3.0,6,1600.0
8255030339098404,RESTARTED,4,OTHER PROGRAMMING,1_Star,Standard Billing,Video Only,0, NA,2273,575,                 .80,             1831.10,154.29,153.13,133.99,90.31,102.29,158.34,NULL,2.0,3,600.0
8255030339109243,RESTARTED,1,AT 120,1_Star,Standard Billing,Video Only,0, NA,1696,665,                 .54,              255.96,58.3,58.3,58.3,58.3,58.3,58.3,NULL,2.0,4,1000.0
8255030339111124,RESTARTED,2,AT 120,1_Star,Standard Billing,Video Only,0, NA,323,0,                 .72,              251.95,440.14,440.14,440.14,440.14,440.14,298.06,NULL,3.0,1,300.0
8255030339111165,RESTARTED,1,Smart Pack,1_Star,Standard Billing,Video Only,0, NA,686,625,                 .71,               56.17,18.36,18.36,18.36,18.36,18.36,164.57,NULL,1.0,1,400.0
8255030339119119,RESTARTED,8,AT 120,1_Star,Standard Billing,Video Only,0, NA,1239,605,                 .76,              341.20,-3.22,-3.22,98.14,126.11,107.13,NULL,NULL,2.0,6,2100.0
8255030339121107,RESTARTED,2,OTHER PROGRAMMING,1_Star,Standard Billing,Video Only,0, NA,641,575,                 .50,              136.44,120.56,120.56,120.56,120.56,120.56,178.64,NULL,3.0,3,600.0
8255030339132872,RESTARTED,2,AT 250,1_Star,Standard Billing,Video Only,0, NA,776,0,                 .74,               35.54,478.71,478.71,478.71,478.71,478.71,211.02,NULL,1.0,1,300.0
8255030339133359,RESTARTED,3,AT 200,1_Star,Standard Billing,Video Only,0, NA,2370,555,                1.07,              126.07,562.86,562.86,562.86,562.86,562.86,247.77,NULL,2.0,6,1500.0
8255030339140412,RESTARTED,2,OTHER PROGRAMMING,1_Star,Standard Billing,Video Only,0, NA,542,605,                 .91,                 .00,306.96,306.96,306.96,306.96,306.96,22.42,NULL,1.0,2,600.0
8255030339154603,RESTARTED,1,Welcome Pack,3_Star,Standard Billing,Video Only,0, NA,2805,715,                 .38,               25.12,0.0,0.0,0.0,0.0,0.0,80.11,NULL,2.0,2,400.0
8255030339155584,RESTARTED,2,AT 120,1_Star,Standard Billing,Video Only,0, NA,1262,665,                 .41,               33.29,214.88,224.6,224.6,209.88,195.16,188.62,NULL,1.0,2,800.0
8255030339168579,RESTARTED,0,AT 250,4_Star,Standard Billing,Video Only,0, NA,2548,645,                1.11,             2541.06,111.94,111.94,111.94,111.94,106.94,0.0,NULL,1.0,1,300.0
8255030339203467,RESTARTED,0,OTHER PROGRAMMING,1_Star,Standard Billing,Video Only,0, NA,5925,0,                 .67,              534.68,16.92,16.92,16.92,16.92,16.92,22.81,NULL,1.0,1,300.0
8255030339206924,RESTARTED,0,AT 200,4_Star,Standard Billing,Video Only,0, NA,7759,0,                 .44,                 .00,185.48,185.48,185.48,185.48,180.48,5.8,NULL,2.0,1,100.0
8255030339211106,RESTARTED,3,AT 200,1_Star,Standard Billing,Video Only,0, NA,1306,595,                 .50,              282.60,1310.19,1310.19,1310.19,1310.19,1310.19,483.12,NULL,5.0,5,1100.0
8255030339218036,RESTARTED,3,AT 200,1_Star,Standard Billing,Video Only,0, NA,1151,0,                1.23,               99.27,0.0,0.0,0.0,0.0,0.0,122.93,NULL,1.0,3,900.0
8255030339224158,RESTARTED,2,AT 120,4_Star,Standard Billing,Video Only,0, NA,2753,695,                 .18,                 .00,79.38,79.41,79.38,79.38,162.76,0.0,NULL,1.0,1,200.0
8255030339229660,RESTARTED,1,AT 250,1_Star,Standard Billing,Video Only,0, NA,227,705,                1.35,              141.55,0.0,0.0,0.0,0.0,0.0,700.47,NULL,2.0,2,500.0
8255030339246458,RESTARTED,5,OTHER PROGRAMMING,1_Star,Standard Billing,Video Only,0, NA,1036,585,                1.27,              739.79,146.12,681.8,681.8,681.8,681.8,268.33,NULL,3.0,3,600.0
8255030339254304,RESTARTED,2,AT 120+,5_Star,Standard Billing,Video Only,0, NA,6779,0,                 .71,               15.06,170.6,170.6,163.6,78.3,150.12,0.0,NULL,5.0,2,500.0
8255030339320063,RESTARTED,1,AT 200,1_Star,Standard Billing,Video Only,0, NA,1136,565,                1.82,               93.41,1052.12,1052.12,1052.12,1052.12,1052.12,427.65,NULL,3.0,1,200.0
8255030339379655,RESTARTED,3,AT 120,1_Star,Standard Billing,Video Only,0, NA,940,625,                 .50,               86.67,507.49,507.49,507.49,507.49,507.49,209.59,NULL,2.0,2,500.0
8255030339383947,RESTARTED,2,AT 250,1_Star,Standard Billing,Video Only,0, NA,1465,625,                 .88,              169.68,908.96,908.96,908.96,908.96,908.96,419.01,NULL,2.0,2,500.0
8255030339385793,RESTARTED,1,AT 200,1_Star,Standard Billing,Video Only,0, NA,335,625,                 .43,                4.13,937.67,937.67,937.67,937.67,937.67,305.74,NULL,2.0,2,500.0
8255030339386858,RESTARTED,12,AT 250,3_Star,Standard Billing,Video Only,0, NA,1588,575,                 .12,                 .00,495.19,495.19,495.19,495.19,495.19,495.19,NULL,3.0,2,600.0
8255030339404073,RESTARTED,1,AT 200,1_Star,Standard Billing,Video Only,0, NA,375,645,                 .86,              167.18,478.91,478.91,478.91,478.91,478.91,152.97,NULL,1.0,1,200.0
8255030339446975,RESTARTED,7,OTHER PROGRAMMING,5_Star,Standard Billing,Video Only,0, NA,6009,0,                 .47,              361.60,206.59,206.59,200.6,195.6,200.32,190.54,NULL,1.0,2,200.0
8255030339457311,RESTARTED,1,AT 120,4_Star,Standard Billing,Video Only,0, NA,2843,715,                 .40,              219.70,-48.78,-54.21,-66.88,136.34,71.74,0.0,NULL,3.0,2,400.0
8255030339467930,RESTARTED,8,AT 250,1_Star,Standard Billing,Video Only,0, NA,2011,725,                 .09,                 .00,5.43,316.9,213.6,103.3,203.6,NULL,NULL,2.0,16,3200.0
8255030339537740,RESTARTED,0,AT 120,4_Star,Standard Billing,Video Only,0, NA,2111,685,                 .47,               18.08,87.3,81.3,81.3,81.3,159.6,0.0,NULL,1.0,1,300.0
8255030339550024,RESTARTED,4,AT 120,4_Star,Standard Billing,Video Only,0, NA,1384,525,                 .38,              259.65,235.4,228.4,110.7,110.7,230.4,NULL,NULL,3.0,6,1200.0
8255030339558662,RESTARTED,3,AT 200,4_Star,Standard Billing,Video Only,0, NA,2707,585,                 .66,               23.98,174.16,160.62,207.08,202.08,197.08,253.82,NULL,1.0,2,600.0
8255030339579015,RESTARTED,5,AT 120+,1_Star,Standard Billing,Video Only,0, NA,3545,585,                 .21,                 .00,206.01,96.27,-6.94,795.4,312.64,304.79,NULL,2.0,6,1800.0
8255030339590152,RESTARTED,2,AT 200,5_Star,Standard Billing,Video Only,0, NA,2390,705,                1.11,                 .00,230.45,223.46,330.38,314.4,202.48,0.0,NULL,1.0,1,200.0
8255030339599013,RESTARTED,5,AT 120,5_Star,Standard Billing,Video Only,0, NA,1830,605,                 .71,              391.67,282.98,273.99,247.03,287.96,303.93,517.93,NULL,3.0,3,600.0
8255030339606628,RESTARTED,2,AT 120,1_Star,Standard Billing,Video Only,0, NA,802,0,                 .53,              159.02,177.8,177.8,177.8,177.8,177.8,287.47,NULL,3.0,3,600.0
8255030339638696,RESTARTED,0,AT 120,4_Star,Recurring Credit Card,Video Only,0, NA,1867,665,                 .52,                 .00,79.21,79.21,79.21,79.21,74.21,-63.11,NULL,1.0,1,200.0
8255030339659197,RESTARTED,1,AT 120,1_Star,Standard Billing,Video Only,0, NA,257,515,                 .73,               29.05,680.94,680.94,680.94,680.94,680.94,151.54,NULL,1.0,1,400.0
8255030339659494,RESTARTED,4,AT 250,1_Star,Standard Billing,Video Only,0, NA,3387,0,                 .53,               11.88,216.69,216.69,298.7,298.7,181.67,NULL,NULL,2.0,6,1200.0
8255030339667166,RESTARTED,0,UNKNOWN,3_Star,EFT,Video Only,0, NA,2780,635,                 .20,                2.93,-68.33,-42.14,150.43,229.12,103.72,10.82,NULL,1.0,1,200.0
8255030339686695,RESTARTED,5,OTHER PROGRAMMING,1_Star,Standard Billing,Video Only,1, NA,1896,685,                1.53,               30.12,177.8,177.8,177.8,177.8,177.8,177.8,NULL,1.0,1,300.0
8255030339691109,RESTARTED,0,UNKNOWN,3_Star,Standard Billing,Video Only,0, NA,2775,635,                 .73,                 .00,54.38,117.76,120.48,237.55,178.45,0.0,NULL,1.0,1,200.0
8255030339692214,RESTARTED,0,AT 120,1_Star,Standard Billing,Video Only,0, NA,2135,615,                 .71,                9.57,305.36,274.04,216.28,229.26,262.52,0.0,NULL,4.0,4,700.0
8255030339703516,RESTARTED,3,AT 120,1_Star,Standard Billing,Video Only,0, NA,1832,585,                 .60,               40.42,320.18,218.12,218.12,195.32,86.26,NULL,NULL,3.0,9,1800.0
8255030339712244,RESTARTED,4,AT 120,1_Star,Standard Billing,Video Only,1, NA,2221,705,                1.42,                9.47,0.0,0.0,0.0,0.0,0.0,380.91,NULL,2.0,2,600.0
8255030339742431,RESTARTED,2,OTHER PROGRAMMING,1_Star,Standard Billing,Video Only,0, NA,569,625,                 .67,              208.88,425.52,425.52,425.52,425.52,425.52,197.84,NULL,2.0,4,1000.0
8255030339759468,RESTARTED,1,AT 120,4_Star,Recurring Credit Card,Video Only,1, NA,1981,705,                 .00,                 .00,79.38,79.38,79.38,79.38,74.38,155.73,NULL,1.0,1,200.0
8255030339768428,RESTARTED,5,AT 200,1_Star,Standard Billing,Video Only,0, NA,522,625,                 .80,               67.90,21.72,21.72,21.72,21.72,21.72,21.72,NULL,4.0,4,700.0
8255030339775332,RESTARTED,0,AT 200,5_Star,Standard Billing,Video Only,0, NA,3130,655,                 .47,              175.56,336.12,336.12,336.12,336.12,331.12,0.0,NULL,2.0,2,200.0
8255030339788038,RESTARTED,5,Latino Plus,1_Star,Standard Billing,Video Only,0, NA,1367,675,                1.25,              134.17,0.0,42.51,138.76,126.76,57.38,NULL,NULL,1.0,4,800.0
8255030339845903,RESTARTED,0,AT 200,1_Star,Standard Billing,Video Only,0, NA,1503,565,                 .71,               44.00,325.4,325.4,325.4,325.4,363.8,187.75,NULL,1.0,1,400.0
8255030339848709,RESTARTED,5,AT 200,4_Star,Standard Billing,Video Only,0, NA,2350,595,                 .33,               29.06,105.18,111.17,105.18,151.54,219.36,204.39,NULL,1.0,4,1200.0
8255030339873137,RESTARTED,7,AT 120+,1_Star,Standard Billing,Video Only,0, NA,1125,0,                 .61,              177.71,600.6,600.6,171.84,171.84,252.0,NULL,NULL,2.0,14,3500.0
8255030339873590,RESTARTED,9,Welcome Pack,1_Star,Standard Billing,Video Only,0, NA,2074,695,                1.58,              942.33,65.25,80.62,36.81,57.81,76.8,NULL,NULL,2.0,2,200.0
8255030339909428,RESTARTED,2,AT 250,1_Star,Standard Billing,Video Only,0, NA,1035,685,                 .39,              230.67,269.69,269.69,269.69,269.69,269.69,287.81,NULL,1.0,1,300.0
8255030339925416,RESTARTED,4,AT 200,5_Star,Standard Billing,Video Only,0, NA,2490,695,                1.12,               80.75,321.04,157.02,328.04,323.04,311.04,294.68,NULL,8.0,18,3600.0
8255030339955355,RESTARTED,8,AT 200,4_Star,Standard Billing,Video Only,0, CORE INTERNATIONAL,1649,555,                 .53,               73.35,136.8,114.9,143.8,231.8,109.9,0.0,NULL,2.0,2,500.0
8255030339994644,RESTARTED,1,AT 250,1_Star,Standard Billing,Video Only,0, NA,1839,675,                 .46,               18.43,156.81,156.81,156.81,156.81,156.81,304.1,NULL,2.0,1,300.0
8255030340014705,RESTARTED,5,AT 250,1_Star,Standard Billing,Video Only,0, NA,4093,505,                 .79,              290.79,657.7,657.7,657.7,657.7,657.7,359.37,NULL,3.0,1,300.0
8255030340024639,RESTARTED,6,AT 200,1_Star,Standard Billing,Video Only,0, NA,3722,585,                1.29,              549.41,109.91,109.91,109.91,109.91,109.91,109.91,NULL,2.0,3,300.0
8255030340063595,RESTARTED,2,Smart Pack,1_Star,Standard Billing,Video Only,0, NA,3216,565,                 .82,               24.10,180.52,180.52,180.52,180.52,180.52,121.0,NULL,1.0,1,100.0
8255030340071846,RESTARTED,1,AT 200,1_Star,Standard Billing,Video Only,0, NA,4717,555,                1.07,               90.89,296.54,296.54,296.54,291.19,285.84,183.86,NULL,2.0,1,100.0
8255030340071986,RESTARTED,5,AT 200,1_Star,Standard Billing,Video Only,0, NA,3525,545,                 .50,                 .00,635.84,635.84,635.84,635.84,635.84,214.94,NULL,3.0,4,700.0
8255030340085770,RESTARTED,15,AT 200,1_Star,Standard Billing,Video Only,1, NA,4525,525,                 .92,                 .00,261.66,129.6,429.26,311.91,302.04,NULL,NULL,1.0,1,100.0
8255030340107921,RESTARTED,5,AT 250,1_Star,Standard Billing,Video Only,0, NA,3845,565,                1.27,                 .00,160.27,160.27,160.27,160.27,160.27,227.94,NULL,1.0,2,200.0
8255030340115155,RESTARTED,12,AT 250,1_Star,Standard Billing,Video Only,0, NA,4651,0,                2.50,              338.38,1204.45,409.16,409.16,623.94,471.78,NULL,NULL,4.0,3,600.0
8255030340118605,RESTARTED,1,AT 200,4_Star,Standard Billing,Video Only,0, NA,4438,565,                 .92,                 .00,121.91,164.59,121.91,121.91,116.56,140.82,NULL,2.0,2,200.0
8255030340128653,RESTARTED,2,AT 200,3_Star,Standard Billing,Video Only,0, NA,4410,525,                 .62,               76.75,166.4,198.74,234.27,217.34,193.17,171.35,NULL,2.0,1,200.0
8255030340136912,RESTARTED,10,AT 200,1_Star,Standard Billing,Video Only,0, NA,3590,555,                 .94,              103.71,794.43,794.43,794.43,794.43,794.43,306.04,NULL,3.0,9,2100.0
8255030340137514,RESTARTED,2,Smart Pack,3_Star,Standard Billing,Video Only,0, NA,3269,585,                 .77,               65.35,0.0,0.0,0.0,0.0,0.0,0.0,NULL,1.0,1,100.0
8255030340137852,RESTARTED,4,AT 200,1_Star,Standard Billing,Video Only,0, NA,2814,595,                 .44,                2.33,356.97,356.97,356.97,356.97,356.97,310.19,NULL,2.0,2,200.0
8255030340141896,RESTARTED,4,UNKNOWN,3_Star,Standard Billing,Video Only,0, NA,4316,615,                 .83,               14.23,0.0,0.0,19.73,23.14,10.76,NULL,NULL,1.0,1,100.0
8255030340147315,RESTARTED,2,UNKNOWN,4_Star,Standard Billing,Video Only,0, NA,4355,595,                 .83,              376.11,220.92,106.96,220.92,106.96,217.22,195.76,NULL,3.0,1,100.0
8255030340158197,RESTARTED,2,Smart Pack,1_Star,Standard Billing,Video Only,0, NA,3159,705,                1.37,               49.48,467.9,467.9,467.9,467.9,467.9,277.96,NULL,2.0,2,200.0
8255030340167230,RESTARTED,4,Welcome Pack,1_Star,Standard Billing,Video Only,0, NA,3855,595,                 .38,                 .00,49.84,21.42,49.84,21.42,21.42,56.78,NULL,1.0,1,100.0
8255030340178237,RESTARTED,4,Welcome Pack,2_Star,Standard Billing,Video Only,0, NA,3166,565,                 .80,              158.13,76.02,76.02,76.02,76.02,76.02,88.96,NULL,1.0,1,300.0
8255030340186180,RESTARTED,7,Welcome Pack,3_Star,Standard Billing,Video Only,0, NA,3815,0,                1.11,                 .00,36.36,36.36,36.36,36.36,36.36,79.66,NULL,1.0,3,300.0
8255030340211590,RESTARTED,3,AT 250,1_Star,Standard Billing,Video Only,0, NA,4284,555,                 .62,              137.54,296.3,296.3,305.3,305.29,354.54,307.18,NULL,3.0,2,200.0
